"created_at","screen_name","text","favorites","retweets"
2022-06-22 02:39:13,"matatabi_catnip","ネベンジャ露国連大使
西側は、宇人が最後の一人になるまで数十億ドルをつぎ込み、暴力を煽動している。キエフ政権の自国民に対する残虐な犯罪は、暴力と憎しみのイデオロギーに挑発されて行われた。宇と露の繋がりを断ち切りたい米国と同盟国は、ウクライナ民族主義の台頭を絶好の機会と捉えた。 https://t.co/hiFN1bSXk7",226,56
2022-06-26 00:02:57,"matatabi_catnip","ロシア軍の特別軍事作戦はいつ終わるのか？チェチェン軍は年末までに終わるだろうと予測していて、ドネツクのリーダープシーリンもそれに同意しているという。ウクライナの非ナチ化をするためには、結局ドンバス以外の他のロシア系地域にも広がるだろうということらしい。
https://t.co/VNVrD4ZTyg",92,19
2022-06-20 06:39:05,"matatabi_catnip","ペンタゴンがウェブサイトで文書を公開しました。

米国防総省：アメリカがウクライナの「平和的な」生物学研究所46ヶ所に資金提供 2022/06/15 https://t.co/QUGSJvJqwO https://t.co/HAChJkNptg",1621,897
2022-06-22 03:23:01,"matatabi_catnip","ウクライナ軍は、詳細の公表は控えているらしい😂

ウクライナ軍は２１日、黒海のスネーク島に対して空から攻撃を加えた。「様々な戦力を使って狙いを定めた攻撃」を行ったという。この軍事作戦はまだ進行中で、作戦終了まで詳細の公表を控える必要があるとしている。
https://t.co/tNtdrqJ2Oa",74,12
2022-06-25 06:34:57,"matatabi_catnip","ウクライナ軍は、19世紀のペスト犠牲者の墓地に、外国製の大砲と多連装ロケット砲を集中させている。この地域にロシア軍が攻撃を仕掛けた場合、ウクライナ側は、ロシア軍によって埋葬地の破壊と生物学的危険を引き起こされたとする情報をメディアで流すつもりである。",96,28
2022-06-21 02:00:39,"matatabi_catnip","ポパスナヤの住人
あそこにアイダール大隊とドネープル特殊部隊がいた。ここはウクライナの管轄領域だった。あいつらにとって私たちは人間ではないのだ。同胞のはずだが、地下室に私たちを閉じ込め水を飲みに行くことも許さなかった。自分の庭に井戸があるのに水を汲みに行けなかった。 https://t.co/LFO2RHsdnq",205,88
2022-06-18 02:55:58,"matatabi_catnip","ロシア国防省が、ウクライナでの外国人傭兵 の数を発表。日本人も1人いるね。6月17日現在、ウクライナに留まっているとのこと。 https://t.co/Bte7FOOUXz",188,59
2022-06-25 03:32:14,"matatabi_catnip","ウクライナ軍がスネーク島奪取に失敗＆戦闘拒否するウクライナ軍兵士が続出、だそうです。

フル動画
ロシア国防省 ウクライナ軍が再びスネーク島奪取に失敗 Briefing by Russian Defence Ministry 2022/06/21 https://t.co/OihONIac3K https://t.co/23g7DdQ9L3",455,170
2022-06-21 03:41:03,"matatabi_catnip","ウクライナ南部クリミアのロシア側当局は20日、ウクライナ軍が、石油・天然ガス企業チョルノモルネフテガスの海上の石油掘削施設を攻撃したと主張した。これまでに5人が救助され、うち3人が負傷。他の被害者の捜索活動が続いているという。
https://t.co/bP8ia0yyuk",144,51
2022-06-18 03:53:14,"matatabi_catnip","ロシア国防省
市民の安全確保という口実のもと、ウクライナ当局は、彼らの支配地域から解放地域（ドンバス、ザポリージャ、ニコライエフ、ハリコフ、ケルソン）方面の全ての出口を封鎖したため、市民が危険にさらされ、自力で西部へ避難することを余儀なくされている。
↓
https://t.co/HDP9e3kc5J",133,37
2022-06-19 01:06:53,"matatabi_catnip","ウクライナのニコラエフでは、9月1日から、学校でのロシア語が禁止されると、地元議会の議員が明らかにした。
https://t.co/MbAGLnEGZh",68,28
2022-06-20 06:39:06,"matatabi_catnip","ペンタゴンのウェブサイト

ウクライナ、ロシア、その他旧ソビエト連邦諸国との大量破壊兵器削減努力に関するファクトシート
Fact Sheet on WMD Threat Reduction Efforts with Ukraine, Russia and Other Former Soviet Union Countries
https://t.co/SQ9imInRuc",217,77
2022-06-21 02:44:58,"matatabi_catnip","ロシア国防省
キエフ政権は、ハリコフ地方で、市民を無差別に攻撃しているとしてロシア軍を非難し、住民をアパートから立ち退かせ、そこに発射場を配置するために、挑発行為を組織した。
このために、ウクライナ軍はハリコフ地方に砲兵隊を配備し、定期的にハリコフの住宅地を砲撃している。
↓ https://t.co/fWHk7N6bPp",184,72
2022-06-20 05:54:53,"matatabi_catnip","自国民差別💢

ウクライナ議会は１９日、ロシアの書籍輸入禁止と、ロシア音楽の公共の場での演奏を制限する法案を相次いで可決した。南部ミコライウ市は、今年９月からのロシア語授業の廃止を発表。ウクライナ政府も全国的に同様の措置を検討しているという。
https://t.co/buClNd7GKu",221,91
2022-06-26 01:40:24,"matatabi_catnip","我々は、ウクライナ当局が準備した、民間人に犠牲者を出しかねない挑発行為について、国際社会と組織に事前に警告する。一方、キエフ政権は、ロシア軍が現地住民の財産に損害を与え、収穫物を破壊したと非難するだろう。",93,25
2022-06-21 21:18:44,"matatabi_catnip","2019年9月26日の記事
米民主党は民主党陣営がロシアにハッキングされたという問題について、FBIではなく民間のクラウドストライク社に調査依頼した。トランプはゼレンスキーに、ク社はウクライナ大富豪に所有されており、民主党のサーバーがウクライナにあることを示唆した。
https://t.co/KyvBXzElYN",294,92
2022-06-22 05:24:51,"matatabi_catnip","で、このゲリラ組織ELMの画像（1枚目に似た画像）をテレビで見た瞬間、ちょっと待てと思った。ウクライナの右派セクター（2枚目）とそっくり。

もしかしたら、中南米では、コロンビアから何かしらの大掃除が始まるのかもしれない、という気がしている。中南米も腐敗が多いからね。 https://t.co/xL8b7IJhWQ",145,33
2022-06-22 07:03:12,"matatabi_catnip","ロシアやるねぇと思いながらこの動画を見ていたら、ウクライナ軍が拠点にしている場所、学校じゃないの？戦争犯罪じゃないの？

ロシアのプーチン大統領は21日、アメリカ本土まで届くとされる新型のICBM「サルマト」を年末までに実戦配備すると明言した。
https://t.co/B5ucQGFg2u",357,104
2022-06-18 03:53:14,"matatabi_catnip","ウクライナ軍支配地域への人道回廊の必要性に関するキエフ政府の偽善的な声明は、軍の再展開と戦闘能力回復のための時間稼ぎをしようとする試みであると考えられる。同時に、民族主義者（アゾフ？）の部隊は、ドニエプルとザポリージャの検問所で、民間人の完全な監視をしている。
↓",53,15
2022-06-20 22:15:00,"NatsukiYasuda","日本を含め、多くの国がウクライナ難民受入に動く中、二つの国の間で「ボールのように」蹴りあわれて犠牲となり、道具のように扱われた移民、難民の人たちがいることもぜひ、知ってほしい。出自による「命の線引き」を固定化する前に。少し長い記事ですが、ぜひ。
https://t.co/D5rKMWN250",287,100
2022-06-19 05:04:42,"NatsukiYasuda","ウクライナ出身でワルシャワ在住のゲイの男性にインタビューさせてもらった。ウクライナでマイノリティーとして生きてきた困難を語ってくれた後、「東京ではパートナーシップ制度ができるんだよね？ニュースで見たよ」と嬉しそうに話してくれた。社会の変化は国をこえて、誰かの力になるのだな、と。",1247,220
2022-06-20 17:37:34,"NatsukiYasuda","6月21日（火）18：15から放送のテレビ岩手「ニュースプラス1いわて」にて、ウクライナからの取材報告を写真を交えて放送頂きます。ご覧になれる方、ぜひ。
https://t.co/EESCs32I7d",84,18
2022-06-19 05:19:14,"NatsukiYasuda","一方、ポーランドでは、アンジェイ・ドゥダ大統領が「LGBTはイデオロギー」と発言するなど差別的態度をとり、2019年以降は100以上の自治体が「LGBTのいない地区」を名乗っている。ウクライナから避難してきた性的マイノリティーの人々への影響を懸念する声にも触れた。",199,43
2022-06-26 01:39:00,"NatsukiYasuda","現地で一緒に取材した一人として、少しだけコメントを寄せました。TBSラジオ特番「ドキュメント・荻上チキが見たウクライナ」は6月26日（日）20時からです。 https://t.co/FmXCzsZf6H",144,49
2022-06-17 13:56:24,"NatsukiYasuda","ワルシャワで、ウクライナから避難したロマの人々を支援する方にお話を伺う。ご自身もロマルーツの方。知人に「差別？この社会で感じたことないけれど」と言われ、実際に差別される側とそうではない側で、社会の見え方があまりに違う、と話していた。気づかずにいられるマジョリティの「特権」。",471,108
2022-06-22 10:19:00,"NatsukiYasuda","ポーランドではアンジェイ・ドゥダ大統領が「LGBTはイデオロギー」と発言するなど差別的態度をとり、100以上の自治体が""LGBTのいない地区(排除区域)""を宣言。ポーランドに避難する性的マイノリティのウクライナ難民の状況を心配する声が当初からあがっていた。取材しました。
https://t.co/UWRH7ie1W1",153,62
2022-06-23 22:15:00,"NatsukiYasuda","ウクライナ出身でゲイの男性が取材に応じてくれ、「東京でパートナーシップ制度が始まるんですよね」と嬉しそうに語ってくれた。大阪地裁判決はとても残念だった一方、こうした社会の変化は国をこえ、誰かの力になるのだと思う。明日はキーウ・ワルシャワ合同パレードの日。
https://t.co/UWRH7ivCNz",328,70
2022-06-19 12:16:14,"NatsukiYasuda","「私たちの置かれた状況は、なぜウクライナほどの関心を集めないのでしょうか？信じる宗教が違うからでしょうか？私たちの目の色が違うからなのでしょうか？」

多くの人々が過酷な避難生活を続けるシリア北東部で出会った人の言葉。明日は世界難民の日。
https://t.co/qZOim6KDKE",583,261
2022-06-19 15:16:05,"NatsukiYasuda","6月19日は「紛争における性的暴力根絶のための国際デー」。日本に戻ったら「同志少女よ、敵を撃て」をもう一度、読み返そう。この小説の舞台になっているのは今のロシアやウクライナ。性暴力の問題もとらえながら、シスターフッドに溢れた物語だった。
https://t.co/zjH179Y04J",362,96
2022-06-20 09:00:00,"NatsukiYasuda","""ボールのように蹴りあわれた""
""ただ人間らしく暮らしたいだけ""

世界難民の日に改めて考えたい。ポーランドは多くの難民をウクライナから受け入れる一方、ベラルーシ国境をこえようとする中東出身者などは、命の危険があると分かりながら越境を拒み、犠牲となった人々も。
https://t.co/D5rKMWN250",214,83
2022-06-26 01:38:14,"ryuseigun81","【情報解禁】
ウクライナ支援　合唱の集いに出演いたします！
日時：7/18(月、祝)
時間：開場　12:30
　　　開演　13:00

曲目は信長貴富作曲の「春」「くちびるに歌を」を歌います。

公募形式で実はまだまだメンバー募集中(特に女声！！)なので興味ある方はリプでもDMでもお待ちしています！ https://t.co/TaFzWHEzDr",24,10
2022-06-26 01:33:32,"torinoniku1014","先進国「脱炭素するべ」
ドイツ「脱原発脱炭素が正義！火力はまだクリーンな方のガスで！」
ロシア「ウクライナ攻めるンゴ」
ドイツ「ガスやべぇ。炭素火力使いまーす、原発中止延期」
日本「原発動きません。電気足りません。バングラへの火力発電援助やめます」

日本が一番バカやん https://t.co/hkTKuVonyV",87,64
2022-06-18 10:10:01,"akasayiigaremus","【第611回ほんこんちゃんねる】
鈴木宗男氏「物価高も考えて」とウクライナへ撤退呼びかけ！それロシアに言え！ 
https://t.co/nfvylQSS4u @YouTubeより",29,11
2022-06-25 03:43:30,"akasayiigaremus","ほんこんさんが指摘の通り、「ゼレンスキー疲れ」ってプーチンの西側分断情報戦工作の１つです。ウクライナにも問題があるような論調は筋違い。プーチンがやめればいいだけ。「プーチン疲れ」ならまだ分かりますけど。 https://t.co/hGgComDvSD",610,151
2022-06-26 01:33:18,"akasayiigaremus","日本の隣国に中露北の核保有国が存在し、国民の生命財産を守るために、その脅威に現実的に具体的にどう対処するかが喫緊の課題です。偽善に満ちた外交とか話し合いとか悠長なこと言ってる場合ではないのです。日米安保5条(米国の核の傘)は全く信用できません。ウクライナの現実を観ましょう。 https://t.co/J2gk40r3Gr",1472,421
2022-06-26 01:32:57,"DT_ogaki","上坂すみれ、芸風がウクライナ情勢のせいで1ミリも使えなくなって大人しくなりましたね",34,13
2022-06-19 07:16:08,"folly61397914","@KorsunskySergiy 自分達だけじゃないんですよね、そこがウクライナ人の素晴らしいところ！器が大きい！",23,2
2022-06-25 23:39:07,"folly61397914","このプロフ画像はウクライナの方が撮ったものです。彼は人道支援中にミサイル攻撃を受け、両足切断しました。日本のみなさんに支援をありがとう、と言っています！https://t.co/IorWjSMLMaもしよろしければインスタご覧ください。Kyivの愛がいっぱいです！ https://t.co/TxRgXXEbzG",565,142
2022-06-26 01:32:22,"folly61397914","@0120kota ありがとうございます！彼にも伝えます。みんなでウクライナを支援しましょう！",20,0
2022-06-25 08:49:03,"folly61397914","@KorsunskySergiy 大使、ありがとうございます。これはわたしの大事なウクライナの人にあてたものでもありました。お目ににかけていただき、ありがとうございました。戦争は嫌です。悲しくて耐えられない時も、Twitterの大使や仲間に支えられてきました。これからも宜しくお願いします🤲",20,2
2022-06-23 21:22:21,"folly61397914","@KorsunskySergiy そして大使！いつもいつも私たちの呟きを見てくれて評価していただき、ありがとうございます。献身的なお仕事頭が下がります。お身体に気をつけて頑張ってください！ウクライナ大好きです！",16,4
2022-06-23 21:09:10,"folly61397914","@KorsunskySergiy おめでとうございます！まだまだこれからだけど、歴史的瞬間に立ち会えたことを誇りに思います！ウクライナがんばれ👍そしてモルドバ！小さいけど勇気ある国にカンパイ！朝からかw",48,5
2022-06-23 00:26:43,"elekingyy","おはようございます
涼しい朝
雀さん発見！！
ガン見するリコピン🍅😸
相変わらずブラックリーマン夫は2日連続泊まり込み

インボイス制度反対!
世界に平和を!
ロシア軍即時停戦完全撤退断固要求!
コロナ禍変異種まとめて即時消滅退散!  FIP撲滅祈願!
ウクライナの猫さん達の安寧を祈るにゃ~! https://t.co/L1EnyTP9WT",21,1
2022-06-21 00:55:16,"elekingyy","おはようございます
外の匂いをほひほひリコピン🍅😸
雀さん！暑くなる前にご飯粒食べに来て！！

インボイス制度反対!
世界に平和を!
ロシア軍即時停戦完全撤退断固要求!
コロナ禍変異種まとめて即時消滅退散!  FIP撲滅祈願!
ウクライナの猫さん達の安寧を祈るにゃ~!! https://t.co/q2pJXXUMj5",23,0
2022-06-26 01:28:58,"elekingyy","おはようございます
さっき雀さんかな？来てくれたっぽい
リコピンは夢中で見てました🍅😸
今日も暑くなりそう
熱中症には注意🥵

インボイス制度反対!
世界に平和を!
ロシア軍即時停戦完全撤退断固要求!
コロナ禍変異種まとめて即時消滅退散!  FIP撲滅祈願!
ウクライナの猫さん達の安寧を祈るにゃ~!! https://t.co/svP58CRNlL",20,0
2022-06-19 01:09:48,"elekingyy","おはようございます
昨夜長期出張から夫帰宅
リコピンはちゃんと覚えてた🍅😸💖😅良かったね
カカオは夫に冷たかったからね😭

インボイス制度反対!
世界に平和を!
ロシア軍即時停戦完全撤退断固要求!
コロナ禍変異種まとめて即時消滅退散!  FIP撲滅祈願!
ウクライナの猫さん達の安寧を祈るにゃ~!! https://t.co/nkiJHMaeu5",17,0
2022-06-24 00:41:59,"elekingyy","おはようございます
北向きの窓から涼しい風
やっと帰宅した夫はシャワー浴びて昨夜の晩御飯食べてまた出勤😭お疲れ様

インボイス制度反対!
世界に平和を!
ロシア軍即時停戦完全撤退断固要求!
コロナ禍変異種まとめて即時消滅退散!  FIP撲滅祈願!
ウクライナの猫さん達の安寧を祈るにゃ~!! https://t.co/ZtZnDhNEqU",16,0
2022-06-26 01:23:01,"sanmamatsuri","@ZizzREF ロシアが苦しむ「ゾンビ森林火災」　ウクライナ進軍で国内消防に暗雲
https://t.co/3goHfAGCUx
ニューズウィークですと、泥炭火災とメタンガスの火災のシナジー効果が起きてるようです。",35,30
2022-06-26 01:21:14,"schmidkhdk","@nippon_ukuraina 今朝のCNNのニュースルームという番組に、匿名のウクライナ人パイロット2人が出演して、西側の戦闘機を送ってくるように求めていました。アナウンサーが2人をウクライナのトップガンと紹介していました。トップガンを見たらウクライナを思い出す人が増えたらいいと思います。https://t.co/y3w4J6nqDl",26,0
2022-06-26 01:20:38,"kakopontan","#たつみコータロー推してます 
#参院選2022
私はロシアのウクライナ侵略が許せない。だから軍拡をという政党も許せない。戦争は外交の失敗。始めるよりやめる方が困難。戦争させない外交力を主張する、たつみコータロー氏を推す。子どもたちを戦地に行かせないために。
https://t.co/p2bkACArpe",37,23
2022-06-25 08:42:34,"kakopontan","#参院選2022
また垂れ流し出鱈目記事。ロシアのウクライナ侵略や他国の人権侵害に日本共産党は真っ先に非難声明を出してますね。自民党の改憲草案は自由も民主主義もあったものではないです。コロナ対策もおざなりなのだから、野党が声を上げるのは当然で文句とは違います。
https://t.co/9aNPIDTGpp",109,63
2022-06-18 07:46:10,"s_w_s_m","そもそも「ウクライナから入手」とか言ってるが、Twitterに転がってた動画を転載しただけじゃねえか。

https://t.co/sweFBx4iL7 https://t.co/bkBRqVPmoj",67,64
2022-06-26 01:18:19,"s_w_s_m","https://t.co/xabv5BsdOs
&gt;日本が半年早く和平に応じていれば、沖縄戦はもちろんだが、東京大空襲も広島・長崎に核爆弾が落とされることもなかった
&gt;この事は、ウクライナ紛争でも言える

その場合、早期降伏して和平に応じるべきなのは当時の日本同様に侵略した側のロシアでしょ。",18,19
2022-06-18 04:13:58,"s_w_s_m","基本的に起きた事実の説明に徹している安田の方はともかく、ウクライナへの侵略をネタに子供に反戦説法したい欲求が漏れまくってる鴨志田が臭すぎる。 https://t.co/7n0GHk4UwM",33,28
2022-06-18 07:06:42,"s_w_s_m","「ウクライナは命より大事なもののために戦ってる」と思ってる奴、ロシアは寛大で理知的だと思い込んでる降伏実現党だけだろ。ウクライナという国と民族を根絶やしにする為に戦争しているロシアに降伏したら命がないから、ウクライナ人は必死に抵抗してるのが現実だ。 https://t.co/9q7s4YSRov",97,94
2022-06-20 01:02:04,"s_w_s_m","&gt;未だにウクライナ・ラブの何にも考えずに流されてるだけのお花畑がいる

誤：ウクライナ・ラブ
正：侵略者・ヘイト https://t.co/teJpEAgfuG",27,15
2022-06-26 01:17:06,"necoodi3","結局これは、ロシアのウクライナ侵攻で全世界的に資源高になったことで、ようやく我が国でも、原発再稼働の機運が高まった訳でさ。

そりゃ今の光熱費が未来永劫続いたら厳しいからね。

国防、安全保障、憲法改正議論も、皮肉なことにロシアのお陰で一気に進むんじゃないかと期待しております。",73,11
2022-06-19 05:31:55,"necoodi3","高市：責任政党として、国民の皆さまの命を守ることと、財源の確保を天秤にかけるなんてことは絶対に出来ません。
命や領土は失われたら還ってこない。
場合によっては言語まで奪われる。
外交だけで平和が確保できるなら、ロシアのウクライナ侵攻は起きていない。

流石にこのへんは高市さん正論。 https://t.co/fsvINDabYh",81,22
2022-06-26 01:16:15,"pacheral2","昨日、一昨日と広島のジョージア映画祭でトークを済ませてきた。ソ連体制下の映画人の抵抗、ジョージアの伝統文化を二日に分けてお話ししたが、ウクライナの戦争のことが心から離れない。ドームを３年ぶりに訪れる。「死と焔の記憶に/よき祈よ　こもれ/とはのみどりを/とわのみどりを」（原民喜） https://t.co/ml5ZnG19Zk",54,14
2022-06-26 01:13:44,"SatakeTomohiko","ロ・ウ戦争によってアジアにおける米の軍事的優位の喪失が加速するとの論考。米の軍事費増大はインフレの急上昇によって相殺され、国防費の年率3-5%の実質成長という目標も達成できず。米はウクライナに540億ドルを支出する一方で、中露の扱いをめぐりNSSやNDSの策定も遅延。

https://t.co/pFJAix5ARq",39,13
2022-06-26 01:11:46,"renya1006","ウクライナ「敗戦」は確定。それでも米国が軍事支援を止めぬ“侵攻の真実”
#MAG2NEWS https://t.co/Cs5CPMgGb9",23,15
2022-06-26 01:11:35,"nf156wrx","ウクライナやチベット、ヴイグルのようにならない為に、日本が日本のまま発展する為に、中露朝韓を利する者や、経済と所得の成長を害する者、耳障りの良い言(その実極端な原理主義)に訴える者を落選させ、日本の為の政治を実現する可能性が高いと思う候補に投票を。 https://t.co/Vg9n3KhU3L",30,13
2022-06-26 01:09:21,"rosBQkXZjiwneMt","@gerogeroR 侵略時のメリット&lt;&lt;&lt;&lt;デメリットにしようってだけなのにな。

メリット&gt;&gt;デメリットだと思われたらウクライナになるし、それでも粘れば世界から支援がくる。

秒で陥落したら誰も助けない",21,2
2022-06-19 03:15:37,"masatheman","ウクライナには今回の戦争で「軍事的に勝つ」というオプションはない現実を冷酷に指摘するディフェンス・プライオリティーズの元米陸軍士官であるダニエル・デイビスによる1945に掲載された意見記事。
https://t.co/mUAjeNe3KE",150,68
2022-06-25 00:37:41,"masatheman","攻撃・防御理論の核心的な議論を使うエリオット・コーエン。

→「ウクライナに防御用の兵器を供給したい」などと言う人がいますが、兵器は防御的にも攻撃的にもなるのです」

https://t.co/TskxFIEhmf",128,43
2022-06-26 01:07:11,"masatheman","ウクライナでの戦争で「パルチザン」が出現したことを報じるANNの報道だが「戦争には驚くべき連続性がある」という『戦争の未来』におけるローレンス・フリードマンの指摘そのもの。テクノロジーで革命的な動きがある一方で、鈍くて苦しくハッキリしない戦争という実態も共存

https://t.co/Z8wJJmg98V",194,66
2022-06-19 03:38:39,"masatheman","クリスという米陸軍の元レンジャーの話を中心に構成されたウクライナで活躍する北米の元兵士たちの戦闘への参加にせまったワシントン・ポスト紙の記事。なかなか読ませる。
https://t.co/AspU9MFCLR",143,42
2022-06-26 01:05:27,"0120kota","@folly61397914 情報ありがとうございます☺️
早速インスタフォローさせていただきました。
ウクライナを愛する気持ちが写真に溢れていました🇺🇦✨",23,0
2022-06-20 23:43:00,"0120kota","@mitibataga ロシア軍が出ていけば済む話なのに…辛いし腹立たしいです。
家族で平和に暮らせる為に戦っているウクライナと、プーチンの野望の為に侵略しているロシア。
これは明白な事実です。
世界中がウクライナを支援しなければなりません。",18,1
2022-06-26 01:04:42,"taniaisupporter","#谷あい正明 の17のPOINT☀️
過去のリストラ経た就労支援
弱者に寄り添う政策実現
地球市民主義者としての国際力

特にウクライナ戦争の渦中において、前職で難民支援に従事していた谷あいの力が今こそ必要です

#比例区は谷あい正明 #参議院選挙 #公明党 
#あなたにあいを #ミライのつくりて #難民支援 https://t.co/KcetNlSnBc",32,11
2022-06-24 08:29:35,"taniaisupporter","【避難民の受け入れ】

パレスチナ自治区のガザ地区をはじめ、多くの紛争地域に足を運んだ。難民キャンプで汗を流し、人道支援とは何かを知った。

その抜群の知見がある。

だからこそ、ウクライナからの避難民をいち早く日本に受け入れることができたのだ❗️

谷あいさん、本当にありがとう😊 https://t.co/BEJCxhVp52",41,13
2022-06-26 01:03:35,"T93PatriotCub","“В перспективе нам нужны не Су и Миг, а современные самолеты НАТО. Переучиться на новые модели можно за месяц… https://t.co/L0EzDkiau2 
ウクライナ空軍のSu-27パイロットに対する新しめのインタビュー
質問項目が多岐に亘るので英訳を挟むのも相俟って長くなるが読み応えはある。",19,14
2022-06-24 00:01:49,"T93PatriotCub","第72独立機械化旅団(ウクライナ軍)の露軍との戦闘による壊滅を謳う""""宇軍将兵""""がこの戦争では殆んど着用を見なくなった古き良きブタン迷彩服で揃えていますねぇ…… https://t.co/6WTT5y2ud3",16,7
2022-06-26 00:59:56,"Shinobu3922","本日6/26のウクライナ関連番組    予約してね👍

19時　BS朝日
「日曜スクープ」
ゲスト　駒木明義さん
　　　　山添博史さん

22時　BS1 
「グローバルアジェンダ」
ウクライナ対ロシア
情報戦争　最前線

24時　BS1 （再放送）
「世界のドキュメンタリー
ワグネル」影のロシア傭兵",31,7
2022-06-26 00:59:50,"kentoraneko1","日曜討論
維新と国民民主は防衛費倍増にも容認
するような発言
野党では絶対にありえない発言
自民党がウクライナ有事を利用して暴走的な行動をとろうとしているのに
野党がブレーキをかけないでどうするのか
参院選では野党ではない野党の維新や国民民主の暴走は止めないといけない
危険でしなかない",36,20
2022-06-24 11:54:09,"Kids_Support","ヤヒロラボは、明日25日、ヒダカトオルさん率いるザ・スターベムズ福山公演で災害支援関連ブースを展開いたします！
THE STARBEMS x ヤヒロラボのコラボグッズを来場者特典、また、ウクライナ応援活動としてウクライナバッジを無料でお配りします。

6/25福山イノベーション
https://t.co/Hn9SIe4INl https://t.co/9PmhVeP3Zk",92,16
2022-06-26 00:59:29,"Kids_Support","ヤヒロラボは、本日26日もヒダカトオルさん率いるザ・スターベムズ松江公演で災害支援関連ブースします！
THE STARBEMS x ヤヒロラボコラボグッズを来場者特典、ウクライナ応援バッジを無料でお配りします！
90歳の最年長メンバー作成の手編みコースターは福山公演で爆売れであと1個です、すみません💦 https://t.co/IF2ssTncMl",158,20
2022-06-21 03:32:56,"ladolcevita416","ウクライナのオデッサ歌劇場前で花束を持つ若い兵士の写真。芸術が人の心を支えているのを感じます。この記事、写真が素晴らしい。
オデッサ歌劇場再開のニューヨーク・タイムズの記事より。https://t.co/eCz2OQwSgL https://t.co/Wi2c9rXAGV",28,9
2022-06-26 00:58:28,"ladolcevita416","戦禍から再び舞台へ　ウクライナから避難の世界的バレリーナ・大阪 https://t.co/Sk47Lo51q6 @iza_editより",21,2
2022-06-23 03:39:21,"ladolcevita416","ウクライナの名門「キエフ・バレエ」支援　来月チャリティーイベント | 毎日新聞 https://t.co/7YlTjgm6c4",21,4
2022-06-20 12:12:34,"ladolcevita416","草刈民代芸術監督『キエフ・バレエ支援チャリティ－　BALLET GALA in TOKYO』に協賛 　ウクライナ国立キエフ・バレエ団のための支援の舞台 https://t.co/9TpiwO3an7 @PRTIMES_JPより",30,8
2022-06-18 16:59:40,"ladolcevita416","ウクライナ避難民のバレエダンサーが淡路市でチャリティー公演｜NHK 関西のニュース   https://t.co/xGVCSIOBtp",28,2
2022-06-26 00:55:07,"ladolcevita416","母国・ウクライナの苦難「瀕死の白鳥」に重なる　神戸に避難のバレエダンサーが迫真の演舞 | 2022/6/26 - 神戸新聞 https://t.co/KFkzqULxf7",33,0
2022-06-26 00:58:10,"U_VAN0616","今の若い日本国民はウクライナを知っていても北方領土を知らないってヤバくないかい？",15,0
2022-06-26 00:54:59,"baroque_tw","ＮＨＫスペシャル
「追跡・謎の中国船〜“海底覇権”をめぐる攻防〜」

⇒ https://t.co/vLduAM6fme

#NHKスペシャル
#中国
#エネルギー
#世界
#争奪戦
#鉱物
#ウクライナ
#ロシア
#資源
#レアアース

 #アメブロ @ameba_officialより https://t.co/eeQdvZwdvC",17,7
2022-06-18 04:34:22,"WkmqsRJ1QaZ1Kzs","カナダ：601人が到着、162人が死亡、169人がウクライナを去った

米国：530人が到着、214人が死亡、227人がウクライナを去った

ルーマニア：504人が到着、101人が死亡、95人がウクライナを去った

英国：422人が到着、101人が死亡、95人がウクライナを去った https://t.co/hGCwKUy6wd",33,13
2022-06-26 00:51:21,"WkmqsRJ1QaZ1Kzs","プーチン大統領
ロシアとウクライナの対立の中で西側の「世界秩序は終わった！」と述べていました。
▶世界は新しい時代を向かえています✨✨✨✨ https://t.co/kmTMPkekqd",178,58
2022-06-18 04:32:56,"WkmqsRJ1QaZ1Kzs","ロシア国防相
ウクライナに6956人の外国人傭兵　うち1人は日本人　

64カ国から来た傭兵がウクライナ軍に加わり約2,000人の外国人戦闘員が亡くなった

ポーランド：1,831人が到着、378人が死亡、272人がウクライナを去った
https://t.co/FfmgF8BIMi https://t.co/6JW07JH99y",31,16
2022-06-18 15:52:15,"WkmqsRJ1QaZ1Kzs","ペンタゴンはウクライナの46のバイオラボを認めています。ペンタゴンは「大量破壊兵器」の世界を取り除くプロジェクトの一環として、ウクライナに46のバイオラボがあることを認めています
https://t.co/mgNXC92Ful",64,24
2022-06-26 00:50:39,"satobtc","ウクライナからの感謝リストにちゃんと日本の国旗が。義勇兵が参加しているから。５名の義勇兵。
貢献とは何か。
身にしみる。 https://t.co/2hIUp1Weuh",27,7
2022-06-26 00:49:55,"nightnight1525","中共の行っている数々のジェノサイド(大量虐殺)を
アメリカのプロパガンダでデマだという人は
恥を知れ

ロシアとウクライナの件とはまた別の話

なんでも二元論にまとめいで欲しい https://t.co/Uurl014yDM",45,16
2022-06-20 01:40:05,"switch_news_ofc","ロシア軍がセベロドネツクを完全制圧する見込み、クラスター弾の使用も確認 

現在のウクライナ東部における戦況は、どうなっているのだろうか？アメリカのシンクタンク「戦争研究所」や、地元の州知事などが明らかにしている。/
 https://t.co/dVYhFGg0sG https://t.co/y1ezTIRxDw",25,3
